trial,sc,dc,latency
90,8,3,609
91,8,3,105
92,8,3,105
93,8,3,126
94,8,3,273
95,8,3,168
96,8,3,336
97,8,3,126
98,8,3,105
99,8,3,378
0,8,4,21
1,8,4,21
2,8,4,21
3,8,4,651
4,8,4,84
5,8,4,273
6,8,4,42
7,8,4,42
8,8,4,672
9,8,4,42
10,8,4,84
11,8,4,609
12,8,4,273
13,8,4,21
14,8,4,21
15,8,4,21
16,8,4,42
17,8,4,231
18,8,4,0
19,8,4,21
20,8,4,651
21,8,4,210
22,8,4,336
23,8,4,0
24,8,4,546
25,8,4,609
26,8,4,630
27,8,4,63
28,8,4,189
29,8,4,147
30,8,4,504
31,8,4,21
32,8,4,126
33,8,4,714
34,8,4,21
35,8,4,420
36,8,4,42
37,8,4,336
38,8,4,0
39,8,4,588
40,8,4,21
41,8,4,0
42,8,4,420
43,8,4,567
44,8,4,693
45,8,4,63
46,8,4,525
47,8,4,0
48,8,4,567
49,8,4,84
50,8,4,147
51,8,4,21
52,8,4,84
53,8,4,21
54,8,4,21
55,8,4,420
56,8,4,672
57,8,4,42
58,8,4,357
59,8,4,651
60,8,4,315
61,8,4,630
62,8,4,21
63,8,4,525
64,8,4,21
65,8,4,588
66,8,4,315
67,8,4,357
68,8,4,273
69,8,4,189
70,8,4,21
71,8,4,42
72,8,4,336
73,8,4,483
74,8,4,189
75,8,4,462
76,8,4,42
77,8,4,21
78,8,4,315
79,8,4,84
80,8,4,336
81,8,4,21
82,8,4,294
83,8,4,63
84,8,4,42
85,8,4,63
86,8,4,168
87,8,4,21
88,8,4,21
89,8,4,462
90,8,4,210
91,8,4,42
92,8,4,546
93,8,4,21
94,8,4,42
95,8,4,84
96,8,4,84
97,8,4,21
98,8,4,231
99,8,4,63
0,8,5,882
1,8,5,651
2,8,5,903
3,8,5,336
4,8,5,399
5,8,5,399
6,8,5,294
7,8,5,630
8,8,5,609
9,8,5,861
10,8,5,420
11,8,5,777
12,8,5,294
13,8,5,315
14,8,5,420
15,8,5,294
16,8,5,945
17,8,5,420
18,8,5,525
19,8,5,819
20,8,5,714
21,8,5,273
22,8,5,315
23,8,5,315
24,8,5,357
25,8,5,756
26,8,5,861
27,8,5,756
28,8,5,903
29,8,5,357
30,8,5,357
31,8,5,273
32,8,5,651
33,8,5,273
34,8,5,357
35,8,5,378
36,8,5,336
37,8,5,315
38,8,5,294
39,8,5,294
40,8,5,546
41,8,5,714
42,8,5,441
43,8,5,294
44,8,5,273
45,8,5,462
46,8,5,357
47,8,5,315
48,8,5,441
49,8,5,567
50,8,5,630
51,8,5,336
52,8,5,441
53,8,5,945
54,8,5,294
55,8,5,735
56,8,5,756
57,8,5,294
58,8,5,777
59,8,5,378
60,8,5,651
61,8,5,588
62,8,5,546
63,8,5,336
64,8,5,315
65,8,5,273
66,8,5,966
67,8,5,315
68,8,5,294
69,8,5,336
70,8,5,882
71,8,5,315
72,8,5,399
73,8,5,315
74,8,5,294
75,8,5,882
76,8,5,357
77,8,5,651
78,8,5,672
79,8,5,294
80,8,5,420
81,8,5,357
82,8,5,546
83,8,5,777
84,8,5,378
85,8,5,651
86,8,5,315
87,8,5,924
88,8,5,315
89,8,5,840
90,8,5,840
91,8,5,294
92,8,5,294
93,8,5,273
94,8,5,609
95,8,5,336
96,8,5,504
97,8,5,294
98,8,5,924
99,8,5,273
0,8,6,42
1,8,6,483
2,8,6,651
3,8,6,273
4,8,6,126
5,8,6,315
6,8,6,525
7,8,6,399
8,8,6,525
9,8,6,168
10,8,6,231
11,8,6,462
12,8,6,189
13,8,6,126
14,8,6,399
15,8,6,294
16,8,6,189
17,8,6,168
18,8,6,189
19,8,6,462
20,8,6,126
21,8,6,147
22,8,6,567
23,8,6,378
24,8,6,819
25,8,6,315
26,8,6,168
27,8,6,168
28,8,6,147
29,8,6,525
30,8,6,567
31,8,6,588
32,8,6,609
33,8,6,168
34,8,6,777
35,8,6,462
36,8,6,672
37,8,6,693
38,8,6,357
39,8,6,378
40,8,6,126
41,8,6,504
42,8,6,714
43,8,6,168
44,8,6,819
45,8,6,231
46,8,6,798
47,8,6,126
48,8,6,231
49,8,6,546
50,8,6,126
51,8,6,567
52,8,6,819
53,8,6,504
54,8,6,126
55,8,6,168
56,8,6,126
57,8,6,651
58,8,6,609
59,8,6,189
60,8,6,147
61,8,6,147
62,8,6,126
63,8,6,567
64,8,6,210
65,8,6,168
66,8,6,189
67,8,6,126
68,8,6,189
69,8,6,189
70,8,6,546
71,8,6,147
72,8,6,777
73,8,6,336
74,8,6,210
75,8,6,147
76,8,6,126
77,8,6,336
78,8,6,588
79,8,6,462
80,8,6,126
81,8,6,399
82,8,6,126
83,8,6,147
84,8,6,126
85,8,6,609
86,8,6,693
87,8,6,273
88,8,6,588
89,8,6,147
90,8,6,126
91,8,6,840
92,8,6,462
93,8,6,777
94,8,6,126
95,8,6,168
96,8,6,777
97,8,6,672
98,8,6,294
99,8,6,399
0,8,7,63
1,8,7,651
2,8,7,357
3,8,7,147
4,8,7,126
5,8,7,630
6,8,7,126
7,8,7,126
8,8,7,168
9,8,7,462
10,8,7,168
11,8,7,126
12,8,7,630
13,8,7,777
14,8,7,819
15,8,7,819
16,8,7,588
17,8,7,126
18,8,7,252
19,8,7,126
20,8,7,147
21,8,7,210
22,8,7,126
23,8,7,378
24,8,7,168
25,8,7,126
26,8,7,210
27,8,7,756
28,8,7,336
29,8,7,126
30,8,7,126
31,8,7,525
32,8,7,147
33,8,7,315
34,8,7,168
35,8,7,126
36,8,7,819
37,8,7,147
38,8,7,147
39,8,7,126
40,8,7,546
41,8,7,126
42,8,7,462
43,8,7,189
44,8,7,777
45,8,7,126
46,8,7,126
47,8,7,420
48,8,7,714
49,8,7,210
50,8,7,252
51,8,7,567
52,8,7,147
53,8,7,546
54,8,7,525
55,8,7,525
56,8,7,168
57,8,7,462
58,8,7,126
59,8,7,168
60,8,7,189
61,8,7,189
62,8,7,126
63,8,7,651
64,8,7,672
65,8,7,609
66,8,7,231
67,8,7,735
68,8,7,840
69,8,7,462
70,8,7,399
71,8,7,189
72,8,7,147
73,8,7,735
74,8,7,168
75,8,7,147
76,8,7,399
77,8,7,294
78,8,7,420
79,8,7,252
80,8,7,735
81,8,7,147
82,8,7,651
83,8,7,147
84,8,7,378
85,8,7,651
86,8,7,126
87,8,7,483
88,8,7,189
89,8,7,126
90,8,7,168
91,8,7,147
92,8,7,336
93,8,7,126
94,8,7,693
95,8,7,672
96,8,7,525
97,8,7,189
98,8,7,399
99,8,7,126
0,8,9,567
1,8,9,1344
2,8,9,672
3,8,9,693
4,8,9,1176
5,8,9,1323
6,8,9,651
7,8,9,672
8,8,9,777
9,8,9,651
10,8,9,651
11,8,9,693
12,8,9,1008
13,8,9,693
14,8,9,1281
15,8,9,1323
16,8,9,651
17,8,9,630
18,8,9,693
19,8,9,924
20,8,9,651
21,8,9,672
22,8,9,1176
23,8,9,777
24,8,9,672
25,8,9,651
26,8,9,651
27,8,9,1218
28,8,9,1155
29,8,9,693
30,8,9,1281
31,8,9,693
32,8,9,630
33,8,9,1281
34,8,9,651
35,8,9,714
36,8,9,651
37,8,9,1071
38,8,9,1071
39,8,9,651
40,8,9,672
41,8,9,945
42,8,9,693
43,8,9,714
44,8,9,756
45,8,9,714
46,8,9,966
47,8,9,651
48,8,9,756
49,8,9,630
50,8,9,651
51,8,9,1281
52,8,9,651
53,8,9,1050
54,8,9,672
55,8,9,1239
56,8,9,756
57,8,9,651
58,8,9,1155
59,8,9,714
60,8,9,945
61,8,9,651
62,8,9,651
63,8,9,651
64,8,9,1008
65,8,9,1092
66,8,9,714
67,8,9,735
68,8,9,630
69,8,9,651
70,8,9,672
71,8,9,1134
72,8,9,966
73,8,9,693
74,8,9,1155
75,8,9,693
76,8,9,1197
77,8,9,903
78,8,9,672
79,8,9,693
80,8,9,1239
81,8,9,672
82,8,9,630
83,8,9,693
84,8,9,1302
85,8,9,651
86,8,9,798
87,8,9,966
88,8,9,693
89,8,9,987
90,8,9,714
91,8,9,1092
92,8,9,693
93,8,9,987
94,8,9,693
95,8,9,1092
96,8,9,1302
97,8,9,714
98,8,9,693
99,8,9,945
0,8,10,84
1,8,10,147
2,8,10,357
3,8,10,735
4,8,10,168
5,8,10,168
6,8,10,441
7,8,10,126
8,8,10,609
9,8,10,483
10,8,10,714
11,8,10,420
12,8,10,567
13,8,10,147
14,8,10,168
15,8,10,147
16,8,10,504
17,8,10,693
18,8,10,147
19,8,10,147
20,8,10,357
21,8,10,441
22,8,10,630
23,8,10,525
24,8,10,420
25,8,10,252
26,8,10,357
27,8,10,126
28,8,10,231
29,8,10,189
30,8,10,210
31,8,10,147
32,8,10,126
33,8,10,462
34,8,10,819
35,8,10,714
36,8,10,210
37,8,10,399
38,8,10,546
39,8,10,609
40,8,10,525
41,8,10,777
42,8,10,189
43,8,10,672
44,8,10,504
45,8,10,231
46,8,10,168
47,8,10,336
48,8,10,273
49,8,10,168
50,8,10,630
51,8,10,210
52,8,10,441
53,8,10,252
54,8,10,168
55,8,10,609
56,8,10,441
57,8,10,357
58,8,10,210
59,8,10,126
60,8,10,546
61,8,10,189
62,8,10,546
63,8,10,168
64,8,10,441
65,8,10,147
66,8,10,126
67,8,10,336
68,8,10,735
69,8,10,168
70,8,10,126
71,8,10,189
72,8,10,420
73,8,10,462
74,8,10,168
75,8,10,147
76,8,10,168
77,8,10,210
78,8,10,210
79,8,10,714
80,8,10,357
81,8,10,126
82,8,10,168
83,8,10,273
84,8,10,735
85,8,10,609
86,8,10,189
87,8,10,756
88,8,10,630
89,8,10,210
90,8,10,210
91,8,10,147
92,8,10,609
93,8,10,126
94,8,10,798
95,8,10,462
96,8,10,462
97,8,10,315
98,8,10,147
99,8,10,357
0,8,11,105
1,8,11,252
2,8,11,252
3,8,11,294
4,8,11,924
5,8,11,231
6,8,11,882
7,8,11,630
8,8,11,693
9,8,11,252
10,8,11,231
11,8,11,777
12,8,11,273
13,8,11,252
14,8,11,294
15,8,11,819
16,8,11,252
17,8,11,756
18,8,11,882
19,8,11,252
20,8,11,252
21,8,11,525
22,8,11,441
23,8,11,630
24,8,11,714
25,8,11,231
26,8,11,735
27,8,11,861
28,8,11,609
29,8,11,336
30,8,11,693
31,8,11,588
32,8,11,273
33,8,11,546
34,8,11,273
35,8,11,231
36,8,11,294
37,8,11,651
38,8,11,882
39,8,11,273
40,8,11,294
41,8,11,819
42,8,11,231
43,8,11,588
44,8,11,441
45,8,11,252
46,8,11,777
47,8,11,231
48,8,11,273
49,8,11,294
50,8,11,315
51,8,11,252
52,8,11,483
53,8,11,714
54,8,11,840
55,8,11,357
56,8,11,798
57,8,11,231
58,8,11,231
59,8,11,798
60,8,11,273
61,8,11,252
62,8,11,798
63,8,11,273
64,8,11,504
65,8,11,609
66,8,11,693
67,8,11,315
68,8,11,630
69,8,11,924
70,8,11,231
71,8,11,273
72,8,11,231
73,8,11,672
74,8,11,630
75,8,11,252
76,8,11,903
77,8,11,315
78,8,11,273
79,8,11,252
80,8,11,945
81,8,11,651
82,8,11,273
83,8,11,294
84,8,11,231
85,8,11,252
86,8,11,546
87,8,11,231
88,8,11,777
89,8,11,756
90,8,11,231
91,8,11,252
92,8,11,504
93,8,11,294
94,8,11,798
95,8,11,714
96,8,11,252
97,8,11,399
98,8,11,903
99,8,11,336
0,8,12,0
1,8,12,420
2,8,12,651
3,8,12,231
4,8,12,588
5,8,12,378
6,8,12,399
7,8,12,483
8,8,12,777
9,8,12,588
10,8,12,735
11,8,12,273
12,8,12,735
13,8,12,105
14,8,12,147
15,8,12,126
16,8,12,252
17,8,12,588
18,8,12,147
19,8,12,84
20,8,12,525
21,8,12,714
22,8,12,126
23,8,12,147
24,8,12,84
25,8,12,84
26,8,12,546
27,8,12,147
28,8,12,126
29,8,12,462
30,8,12,630
31,8,12,84
32,8,12,84
33,8,12,735
34,8,12,630
35,8,12,294
36,8,12,105
37,8,12,399
38,8,12,231
39,8,12,504
40,8,12,147
41,8,12,84
42,8,12,126
43,8,12,105
44,8,12,273
45,8,12,84
46,8,12,105
47,8,12,63
48,8,12,504
49,8,12,84
50,8,12,399
51,8,12,294
52,8,12,420
53,8,12,84
54,8,12,672
55,8,12,714
56,8,12,126
57,8,12,693
58,8,12,294
59,8,12,735
60,8,12,84
61,8,12,84
62,8,12,399
63,8,12,84
64,8,12,357
65,8,12,546
66,8,12,651
67,8,12,126
68,8,12,756
69,8,12,588
70,8,12,147
71,8,12,357
72,8,12,210
73,8,12,147
74,8,12,231
75,8,12,189
76,8,12,84
77,8,12,357
78,8,12,756
79,8,12,525
80,8,12,483
81,8,12,420
82,8,12,714
83,8,12,546
84,8,12,84
85,8,12,399
86,8,12,105
87,8,12,273
88,8,12,357
89,8,12,630
90,8,12,294
91,8,12,63
92,8,12,504
93,8,12,483
94,8,12,357
95,8,12,672
96,8,12,63
97,8,12,63
98,8,12,84
99,8,12,126
0,8,13,273
1,8,13,525
2,8,13,441
3,8,13,357
4,8,13,1008
5,8,13,399
6,8,13,441
7,8,13,378
8,8,13,672
9,8,13,693
10,8,13,882
11,8,13,777
12,8,13,378
13,8,13,987
14,8,13,357
15,8,13,693
16,8,13,399
17,8,13,336
18,8,13,1029
19,8,13,1050
20,8,13,483
21,8,13,357
22,8,13,378
23,8,13,357
24,8,13,756
25,8,13,693
26,8,13,861
27,8,13,378
28,8,13,840
29,8,13,336
30,8,13,357
31,8,13,945
32,8,13,588
33,8,13,924
34,8,13,630
35,8,13,672
36,8,13,420
37,8,13,672
38,8,13,378
39,8,13,672
40,8,13,756
41,8,13,357
42,8,13,609
43,8,13,420
44,8,13,357
45,8,13,357
46,8,13,945
47,8,13,399
48,8,13,357
49,8,13,420
50,8,13,378
51,8,13,357
52,8,13,336
53,8,13,1008
54,8,13,378
55,8,13,441
56,8,13,1029
57,8,13,357
58,8,13,336
59,8,13,336
60,8,13,357
61,8,13,420
62,8,13,945
63,8,13,840
64,8,13,462
65,8,13,357
66,8,13,861
67,8,13,378
68,8,13,420
69,8,13,399
70,8,13,357
71,8,13,1008
72,8,13,357
73,8,13,840
74,8,13,672
75,8,13,525
76,8,13,1029
77,8,13,420
78,8,13,357
79,8,13,693
80,8,13,861
81,8,13,672
82,8,13,945
83,8,13,336
84,8,13,399
85,8,13,1029
86,8,13,588
87,8,13,504
88,8,13,819
89,8,13,903
90,8,13,630
91,8,13,399
92,8,13,693
93,8,13,399
94,8,13,840
95,8,13,357
96,8,13,336
97,8,13,357
98,8,13,1050
99,8,13,588
0,8,14,126
1,8,14,546
2,8,14,378
3,8,14,609
4,8,14,462
5,8,14,840
6,8,14,273
7,8,14,714
8,8,14,252
9,8,14,651
10,8,14,651
11,8,14,189
12,8,14,189
13,8,14,273
14,8,14,945
15,8,14,441
16,8,14,210
17,8,14,651
18,8,14,210
19,8,14,714
20,8,14,756
21,8,14,210
22,8,14,798
23,8,14,231
24,8,14,777
25,8,14,252
26,8,14,210
27,8,14,273
28,8,14,294
29,8,14,210
30,8,14,189
31,8,14,420
32,8,14,399
33,8,14,630
34,8,14,231
35,8,14,210
36,8,14,609
37,8,14,672
38,8,14,483
39,8,14,798
40,8,14,189
41,8,14,525
42,8,14,882
43,8,14,210
44,8,14,189
45,8,14,189
46,8,14,189
47,8,14,441
48,8,14,714
49,8,14,210
50,8,14,189
51,8,14,819
52,8,14,210
53,8,14,210
54,8,14,231
55,8,14,189
56,8,14,588
57,8,14,735
58,8,14,777
59,8,14,861
60,8,14,252
61,8,14,546
62,8,14,462
63,8,14,504
64,8,14,378
65,8,14,504
66,8,14,462
67,8,14,420
68,8,14,210
69,8,14,189
70,8,14,189
71,8,14,294
72,8,14,273
73,8,14,693
74,8,14,567
75,8,14,189
76,8,14,252
77,8,14,273
78,8,14,273
79,8,14,252
80,8,14,777
81,8,14,210
82,8,14,252
83,8,14,252
84,8,14,336
85,8,14,189
86,8,14,189
87,8,14,210
88,8,14,357
89,8,14,651
90,8,14,252
91,8,14,651
92,8,14,252
93,8,14,252
94,8,14,210
95,8,14,189
96,8,14,189
97,8,14,420
98,8,14,273
99,8,14,252
0,8,15,126
1,8,15,210
2,8,15,231
3,8,15,357
4,8,15,882
5,8,15,882
6,8,15,189
7,8,15,252
8,8,15,252
9,8,15,210
10,8,15,420
11,8,15,567
12,8,15,693
13,8,15,210
14,8,15,609
15,8,15,420
16,8,15,462
17,8,15,798
18,8,15,189
19,8,15,693
20,8,15,546
21,8,15,189
22,8,15,273
23,8,15,189
24,8,15,273
25,8,15,273
26,8,15,630
27,8,15,189
28,8,15,903
29,8,15,210
30,8,15,294
31,8,15,651
32,8,15,357
33,8,15,378
34,8,15,546
35,8,15,441
36,8,15,588
37,8,15,231
38,8,15,189
39,8,15,861
40,8,15,357
41,8,15,840
42,8,15,210
43,8,15,714
44,8,15,189
45,8,15,231
46,8,15,231
47,8,15,882
48,8,15,189
49,8,15,231
50,8,15,189
51,8,15,336
52,8,15,189
53,8,15,273
54,8,15,336
55,8,15,630
56,8,15,273
57,8,15,903
58,8,15,231
59,8,15,210
60,8,15,651
61,8,15,546
62,8,15,378
63,8,15,273
64,8,15,210
65,8,15,210
66,8,15,672
67,8,15,210
68,8,15,210
69,8,15,189
70,8,15,861
71,8,15,210
72,8,15,525
73,8,15,672
74,8,15,210
75,8,15,588
76,8,15,483
77,8,15,294
78,8,15,210
79,8,15,420
80,8,15,210
81,8,15,798
82,8,15,546
83,8,15,525
84,8,15,273
85,8,15,210
86,8,15,798
87,8,15,777
88,8,15,441
89,8,15,798
90,8,15,210
91,8,15,462
92,8,15,651
93,8,15,840
94,8,15,252
95,8,15,210
96,8,15,609
97,8,15,798
98,8,15,630
99,8,15,504
0,9,0,1974
1,9,0,69594
2,9,0,69825
3,9,0,69846
4,9,0,69657
5,9,0,69699
6,9,0,69720
7,9,0,69699
8,9,0,69846
9,9,0,69846
10,9,0,69867
11,9,0,69720
12,9,0,69867
13,9,0,69699
14,9,0,69657
15,9,0,69720
16,9,0,69888
17,9,0,69699
18,9,0,69699
19,9,0,69699
20,9,0,69699
21,9,0,69657
22,9,0,69699
23,9,0,69825
24,9,0,69657
25,9,0,69699
26,9,0,69909
27,9,0,69846
28,9,0,69888
29,9,0,70791
30,9,0,69846
31,9,0,69699
32,9,0,69720
33,9,0,69888
34,9,0,69699
35,9,0,69720
36,9,0,69720
37,9,0,69846
38,9,0,69699
39,9,0,69657
40,9,0,69846
41,9,0,69678
42,9,0,69846
43,9,0,69699
44,9,0,69930
45,9,0,69699
46,9,0,69909
47,9,0,69846
48,9,0,69720
49,9,0,69699
50,9,0,69699
51,9,0,69846
52,9,0,69720
53,9,0,69699
54,9,0,69741
55,9,0,69699
56,9,0,69699
57,9,0,210189
58,9,0,69699
59,9,0,69720
60,9,0,69720
61,9,0,69741
62,9,0,69699
63,9,0,69720
64,9,0,69699
65,9,0,69699
66,9,0,69699
67,9,0,69699
68,9,0,69720
69,9,0,69699
70,9,0,69699
71,9,0,69699
72,9,0,69741
73,9,0,69741
74,9,0,69699
75,9,0,69846
76,9,0,69846
77,9,0,69699
78,9,0,69720
79,9,0,69720
80,9,0,69699
81,9,0,69846
82,9,0,69699
83,9,0,69846
84,9,0,69657
85,9,0,69720
86,9,0,70959
87,9,0,69846
88,9,0,69846
89,9,0,69699
90,9,0,69699
91,9,0,69867
92,9,0,69867
93,9,0,69699
94,9,0,69720
95,9,0,69720
96,9,0,69846
97,9,0,69678
98,9,0,69699
99,9,0,69909
0,9,1,798
1,9,1,1344
2,9,1,1575
3,9,1,1827
4,9,1,1680
5,9,1,1743
6,9,1,1260
7,9,1,1344
8,9,1,1260
9,9,1,1491
10,9,1,1302
11,9,1,1281
12,9,1,1365
13,9,1,1260
14,9,1,1806
15,9,1,1239
16,9,1,1218
17,9,1,1239
18,9,1,1260
19,9,1,1722
20,9,1,1218
21,9,1,1260
22,9,1,1911
23,9,1,1239
24,9,1,1386
25,9,1,1260
26,9,1,1575
27,9,1,1197
28,9,1,1617
29,9,1,1239
30,9,1,1239
31,9,1,1848
32,9,1,1617
33,9,1,1218
34,9,1,1617
35,9,1,1218
36,9,1,1512
37,9,1,1218
38,9,1,1260
39,9,1,1743
40,9,1,1407
41,9,1,1785
42,9,1,1218
43,9,1,1890
44,9,1,1428
45,9,1,1428
46,9,1,1218
47,9,1,1428
48,9,1,1869
49,9,1,1869
50,9,1,1302
51,9,1,1596
52,9,1,1218
53,9,1,1596
54,9,1,1848
55,9,1,1218
56,9,1,1869
57,9,1,1701
58,9,1,1218
59,9,1,1974
60,9,1,1533
61,9,1,1554
62,9,1,1197
63,9,1,1869
64,9,1,1932
65,9,1,1260
66,9,1,1260
67,9,1,1785
68,9,1,1764
69,9,1,1239
70,9,1,1659
71,9,1,1218
72,9,1,1218
73,9,1,1365
74,9,1,1680
75,9,1,1218
76,9,1,1218
77,9,1,1470
78,9,1,1323
79,9,1,1365
80,9,1,1449
81,9,1,1827
82,9,1,1449
83,9,1,1218
84,9,1,1743
85,9,1,1281
86,9,1,1323
87,9,1,1218
88,9,1,1827
89,9,1,1764
90,9,1,1218
91,9,1,1239
92,9,1,1239
93,9,1,1260
94,9,1,1323
95,9,1,1239
96,9,1,1575
97,9,1,1239
98,9,1,1680
99,9,1,1449
0,9,2,378
1,9,2,1176
2,9,2,1344
3,9,2,1407
4,9,2,1386
5,9,2,1260
6,9,2,1470
7,9,2,1218
8,9,2,1239
9,9,2,1491
10,9,2,1701
11,9,2,1176
12,9,2,1491
13,9,2,1239
14,9,2,1197
15,9,2,1491
16,9,2,1344
17,9,2,1344
18,9,2,1638
19,9,2,1176
20,9,2,1239
21,9,2,1176
22,9,2,1197
23,9,2,1239
24,9,2,1680
25,9,2,1197
26,9,2,1596
27,9,2,1302
28,9,2,1218
29,9,2,1239
30,9,2,1470
31,9,2,1848
32,9,2,1218
33,9,2,1281
34,9,2,1827
35,9,2,1743
36,9,2,1218
37,9,2,1197
38,9,2,1281
39,9,2,1554
40,9,2,1176
41,9,2,1428
42,9,2,1806
43,9,2,1428
44,9,2,1806
45,9,2,1176
46,9,2,1218
47,9,2,1533
48,9,2,1176
49,9,2,1176
50,9,2,1659
51,9,2,1197
52,9,2,1596
53,9,2,1680
54,9,2,1176
55,9,2,1764
56,9,2,1218
57,9,2,1470
58,9,2,1722
59,9,2,1554
60,9,2,1176
61,9,2,1176
62,9,2,1176
63,9,2,1575
64,9,2,1197
65,9,2,1680
66,9,2,1365
67,9,2,1512
68,9,2,1218
69,9,2,1533
70,9,2,1239
71,9,2,1260
72,9,2,1197
73,9,2,1176
74,9,2,1722
75,9,2,1155
76,9,2,1197
77,9,2,1491
78,9,2,1176
79,9,2,1407
80,9,2,1806
81,9,2,1575
82,9,2,1197
83,9,2,1155
84,9,2,1176
85,9,2,1428
86,9,2,1449
87,9,2,1869
88,9,2,1197
89,9,2,1218
90,9,2,1176
91,9,2,1176
92,9,2,1323
93,9,2,1176
94,9,2,1176
95,9,2,1218
96,9,2,1197
97,9,2,1281
98,9,2,1218
99,9,2,1218
0,9,3,441
1,9,3,1239
2,9,3,1218
3,9,3,1680
4,9,3,1932
5,9,3,1197
6,9,3,1806
7,9,3,1344
8,9,3,1218
9,9,3,1281
10,9,3,1386
11,9,3,1659
12,9,3,1218
13,9,3,1239
14,9,3,1239
15,9,3,1218
16,9,3,1659
17,9,3,1827
18,9,3,1323
19,9,3,1302
20,9,3,1407
21,9,3,1218
22,9,3,1428
23,9,3,1428
24,9,3,1218
25,9,3,1575
26,9,3,1239
27,9,3,1911
28,9,3,1848
29,9,3,1722
30,9,3,1239
31,9,3,1218
32,9,3,1281
33,9,3,1680
34,9,3,1701
35,9,3,1596
36,9,3,1281
37,9,3,1533
38,9,3,1743
39,9,3,1260
40,9,3,1239
41,9,3,1260
42,9,3,1512
43,9,3,1218
44,9,3,1890
45,9,3,1386
46,9,3,1239
47,9,3,1281
48,9,3,1260
49,9,3,1239
50,9,3,1491
51,9,3,1365
52,9,3,1218
53,9,3,1239
54,9,3,1218
55,9,3,1218
56,9,3,1281
57,9,3,1680
58,9,3,1575
59,9,3,1302
60,9,3,1260
61,9,3,1407
62,9,3,1554
63,9,3,1239
64,9,3,1827
65,9,3,1239
66,9,3,1218
67,9,3,1218
68,9,3,1701
69,9,3,1617
70,9,3,1512
71,9,3,1239
72,9,3,1428
73,9,3,1218
74,9,3,1302
75,9,3,1218
76,9,3,1281
77,9,3,1281
78,9,3,1638
79,9,3,1638
80,9,3,1911
81,9,3,1260
82,9,3,1764
83,9,3,1239
84,9,3,1260
85,9,3,1239
86,9,3,1281
87,9,3,1701
88,9,3,1239
89,9,3,1470
90,9,3,1869
91,9,3,1218
92,9,3,1239
93,9,3,1302
94,9,3,1218
95,9,3,1260
96,9,3,1239
97,9,3,1218
98,9,3,1512
99,9,3,1911
0,9,4,441
1,9,4,1680
2,9,4,1260
3,9,4,1239
4,9,4,1197
5,9,4,1197
6,9,4,1449
7,9,4,1218
8,9,4,1512
9,9,4,1176
10,9,4,1722
11,9,4,1239
12,9,4,1701
13,9,4,1827
14,9,4,1218
15,9,4,1512
16,9,4,1701
17,9,4,1218
18,9,4,1239
19,9,4,1197
20,9,4,1197
21,9,4,1512
22,9,4,1239
23,9,4,1680
24,9,4,1575
25,9,4,1827
26,9,4,1869
27,9,4,1197
28,9,4,1386
29,9,4,1827
30,9,4,1554
31,9,4,1701
32,9,4,1239
33,9,4,1827
34,9,4,1890
35,9,4,1344
36,9,4,1344
37,9,4,1197
38,9,4,1722
39,9,4,1197
40,9,4,1218
41,9,4,1197
42,9,4,1638
43,9,4,1218
44,9,4,1596
45,9,4,1386
46,9,4,1911
47,9,4,1323
48,9,4,1407
49,9,4,1197
50,9,4,1722
51,9,4,1197
52,9,4,1785
53,9,4,1890
54,9,4,1659
55,9,4,1239
56,9,4,1806
57,9,4,1197
58,9,4,1659
59,9,4,1743
60,9,4,1218
61,9,4,1323
62,9,4,1386
63,9,4,1596
64,9,4,1218
65,9,4,1470
66,9,4,1239
67,9,4,1281
68,9,4,1176
69,9,4,1218
70,9,4,1596
71,9,4,1197
72,9,4,1239
73,9,4,1260
74,9,4,1197
75,9,4,1218
76,9,4,1386
77,9,4,1743
78,9,4,1386
79,9,4,1218
80,9,4,1197
81,9,4,1239
82,9,4,1302
83,9,4,1575
84,9,4,1491
85,9,4,1848
86,9,4,1260
87,9,4,1764
88,9,4,1554
89,9,4,1848
90,9,4,1281
91,9,4,1218
92,9,4,1218
93,9,4,1260
94,9,4,1533
95,9,4,1239
96,9,4,1197
97,9,4,1512
98,9,4,1197
99,9,4,1407
0,9,5,588
1,9,5,1869
2,9,5,1827
3,9,5,1365
4,9,5,1407
5,9,5,1344
6,9,5,1743
7,9,5,1344
8,9,5,1428
9,9,5,1344
10,9,5,1344
11,9,5,1302
12,9,5,1470
13,9,5,1344
14,9,5,1386
15,9,5,1554
16,9,5,1365
17,9,5,1302
18,9,5,1785
19,9,5,1302
20,9,5,1953
21,9,5,1869
22,9,5,1659
23,9,5,1302
24,9,5,1344
25,9,5,1365
26,9,5,1344
27,9,5,1344
28,9,5,1344
29,9,5,1323
30,9,5,1323
31,9,5,1365
32,9,5,1407
33,9,5,1323
34,9,5,1491
35,9,5,1323
36,9,5,1302
37,9,5,1575
38,9,5,1827
39,9,5,1302
40,9,5,1386
41,9,5,1365
42,9,5,1764
43,9,5,1974
44,9,5,1302
45,9,5,1365
46,9,5,1344
47,9,5,1281
48,9,5,1932
49,9,5,1869
50,9,5,1407
51,9,5,1596
52,9,5,1827
53,9,5,1764
54,9,5,1512
55,9,5,1680
56,9,5,1386
57,9,5,1386
58,9,5,1428
59,9,5,1386
60,9,5,1386
61,9,5,1953
62,9,5,1323
63,9,5,1995
